ticket_id,created_at,sla_deadline,resolved_at,priority,category,channel,customer_tier,assigned_group,num_reassignments,response_time_first,sla_breached
12400,29-12-2023 04:00,29-12-2023 12:00,51:52.2,P2,software,chat,standard,team_b,1,49.09060441,0
12401,11-04-2023 23:00,13-04-2023 23:00,14:46.0,P4,billing,chat,standard,team_d,2,118.7828559,0
12402,14-08-2023 06:00,16-08-2023 06:00,21:26.8,P4,billing,email,enterprise,team_d,0,25.04548797,0
12403,30-12-2023 06:00,30-12-2023 10:00,00:00.0,P1,hardware,chat,standard,team_a,0,30.77106939,0
12404,01-03-2023 21:00,02-03-2023 21:00,03:24.4,P3,hardware,chat,standard,team_a,0,43.94986073,0
12405,07-09-2023 22:00,08-09-2023 22:00,57:01.0,P3,software,email,enterprise,team_a,1,10.97770442,0
12406,17-02-2023 13:00,17-02-2023 21:00,58:02.6,P2,software,phone,standard,team_b,0,38.16761795,1
12407,27-04-2023 22:00,29-04-2023 22:00,20:41.8,P4,software,phone,standard,team_c,0,34.37076379,0
12408,15-08-2023 14:00,15-08-2023 18:00,07:39.3,P1,network,portal,standard,team_a,0,13.19351624,1
12409,28-12-2023 04:00,28-12-2023 12:00,46:17.3,P2,billing,chat,standard,team_d,0,107.3937791,0
12410,02-02-2023 04:00,02-02-2023 12:00,16:26.3,P2,billing,chat,standard,team_d,0,33.83605091,0
12411,13-02-2023 03:00,15-02-2023 03:00,58:49.7,P4,billing,email,standard,team_a,0,21.92269769,1
12412,14-06-2023 19:00,15-06-2023 19:00,20:43.0,P3,hardware,phone,enterprise,team_d,1,8.381539013,1
12413,11-12-2023 20:00,12-12-2023 20:00,53:01.7,P3,network,portal,standard,team_d,1,5.64201413,1
12414,19-10-2023 08:00,21-10-2023 08:00,44:16.3,P4,network,portal,standard,team_b,0,193.4738585,0
12415,03-12-2023 11:00,03-12-2023 19:00,41:52.9,P2,hardware,chat,standard,team_b,0,319.7691422,0
12416,10-12-2023 15:00,12-12-2023 15:00,57:44.7,P4,network,email,standard,team_d,0,136.9230721,0
12417,14-10-2023 21:00,15-10-2023 21:00,57:05.8,P3,billing,portal,standard,team_b,0,36.81929764,0
12418,30-12-2023 07:00,31-12-2023 07:00,15:25.9,P3,hardware,email,standard,team_b,0,98.98927513,1
12419,13-08-2023 08:00,15-08-2023 08:00,39:29.9,P4,network,email,standard,team_d,2,107.8481357,1
12420,13-10-2023 11:00,14-10-2023 11:00,33:11.9,P3,software,email,standard,team_a,1,21.38414549,1
12421,23-07-2023 19:00,25-07-2023 19:00,11:17.7,P4,software,email,standard,team_d,0,52.91756863,0
12422,21-06-2023 06:00,23-06-2023 06:00,37:05.1,P4,billing,phone,enterprise,team_d,1,188.5454737,0
12423,12-01-2023 20:00,13-01-2023 04:00,06:11.5,P2,software,email,enterprise,team_d,1,19.7158943,1
12424,03-11-2023 03:00,03-11-2023 11:00,23:37.8,P2,hardware,email,standard,team_c,0,65.24011421,1
12425,01-05-2023 22:00,02-05-2023 02:00,31:37.4,P1,network,email,standard,team_b,0,65.1786977,1
12426,01-09-2023 02:00,01-09-2023 10:00,34:11.5,P2,software,portal,enterprise,team_a,0,36.16227352,1
12427,01-06-2023 00:00,02-06-2023 00:00,57:41.5,P3,software,phone,standard,team_d,0,40.43937453,0
12428,01-06-2023 06:00,01-06-2023 10:00,32:37.9,P1,billing,email,standard,team_d,0,36.57056562,0
12429,07-07-2023 08:00,08-07-2023 08:00,04:47.3,P3,network,portal,enterprise,team_b,0,44.17291712,0
12430,13-01-2023 01:00,15-01-2023 01:00,38:14.5,P4,billing,phone,standard,team_b,1,9.664924512,0
12431,01-04-2023 06:00,03-04-2023 06:00,01:06.9,P4,software,portal,enterprise,team_a,1,95.0107476,0
12432,19-07-2023 09:00,19-07-2023 13:00,00:00.0,P1,software,portal,standard,team_c,0,64.91860607,0
12433,15-03-2023 01:00,15-03-2023 05:00,04:14.4,P1,billing,chat,standard,team_a,0,218.5707813,0
12434,13-09-2023 12:00,13-09-2023 20:00,41:30.0,P2,hardware,chat,standard,team_a,0,16.91338793,1
12435,03-10-2023 02:00,05-10-2023 02:00,47:16.5,P4,network,phone,standard,team_a,0,9.467213987,1
12436,24-11-2023 12:00,25-11-2023 12:00,34:00.6,P3,network,chat,enterprise,team_b,0,25.16356487,1
12437,25-11-2023 09:00,27-11-2023 09:00,16:38.8,P4,billing,chat,standard,team_d,0,42.7693367,0
12438,12-03-2023 11:00,14-03-2023 11:00,53:00.7,P4,hardware,email,standard,team_b,1,13.76551095,1
12439,19-03-2023 02:00,21-03-2023 02:00,06:33.4,P4,billing,chat,standard,team_d,0,37.03798679,0
12440,11-10-2023 19:00,12-10-2023 03:00,18:02.9,P2,software,chat,vip,team_a,0,61.73620463,0
12441,10-05-2023 05:00,11-05-2023 05:00,40:49.1,P3,software,chat,standard,team_d,1,3.46863516,0
12442,12-02-2023 02:00,14-02-2023 02:00,03:30.8,P4,network,chat,standard,team_c,2,85.13645772,1
12443,08-01-2023 01:00,08-01-2023 09:00,01:42.0,P2,software,phone,standard,team_c,0,168.5166161,1
12444,13-01-2023 22:00,14-01-2023 22:00,23:34.6,P3,network,portal,standard,team_a,0,18.73883484,1
12445,01-08-2023 21:00,02-08-2023 21:00,04:49.6,P3,network,portal,standard,team_d,1,89.82614705,0
12446,21-04-2023 13:00,22-04-2023 13:00,10:24.3,P3,hardware,phone,enterprise,team_c,0,32.47031307,0
12447,18-10-2023 14:00,20-10-2023 14:00,27:46.9,P4,network,email,standard,team_b,1,65.51595798,1
12448,23-01-2023 17:00,24-01-2023 17:00,59:05.6,P3,software,portal,standard,team_b,0,81.52450353,0
12449,29-10-2023 18:00,31-10-2023 18:00,51:18.1,P4,software,chat,standard,team_c,1,20.971206,1
12450,11-09-2023 21:00,12-09-2023 21:00,16:23.5,P3,hardware,phone,standard,team_d,1,92.89989016,0
12451,15-01-2023 09:00,16-01-2023 09:00,02:54.3,P3,hardware,email,standard,team_b,1,6.663357922,0
12452,10-05-2023 19:00,12-05-2023 19:00,00:53.1,P4,hardware,chat,standard,team_d,0,259.3116746,0
12453,02-03-2023 16:00,04-03-2023 16:00,45:50.6,P4,network,phone,standard,team_d,0,24.66107845,1
12454,25-04-2023 16:00,27-04-2023 16:00,20:01.9,P4,hardware,email,enterprise,team_c,0,15.20091736,0
12455,16-11-2023 18:00,18-11-2023 18:00,39:35.4,P4,software,portal,standard,team_b,1,8.955543001,0
12456,04-11-2023 23:00,05-11-2023 23:00,41:07.0,P3,billing,chat,standard,team_c,1,100.3369522,0
12457,21-11-2023 03:00,21-11-2023 11:00,20:13.3,P2,network,portal,standard,team_d,0,52.89747249,0
12458,08-03-2023 10:00,08-03-2023 14:00,13:22.3,P1,billing,email,enterprise,team_a,0,181.7825364,1
12459,06-09-2023 16:00,07-09-2023 00:00,26:44.9,P2,billing,chat,vip,team_d,1,62.59265142,1
12460,24-06-2023 23:00,25-06-2023 23:00,59:02.5,P3,hardware,email,standard,team_d,0,24.98485857,0
12461,05-12-2023 09:00,05-12-2023 17:00,45:42.1,P2,hardware,portal,standard,team_a,0,108.6244483,1
12462,02-01-2023 21:00,03-01-2023 05:00,06:25.6,P2,network,phone,standard,team_d,0,19.81325249,0
12463,21-06-2023 16:00,21-06-2023 20:00,59:37.3,P1,software,phone,standard,team_c,0,20.62050447,1
12464,30-11-2023 11:00,01-12-2023 11:00,48:07.9,P3,billing,email,enterprise,team_d,0,1.721260429,1
12465,11-10-2023 09:00,11-10-2023 17:00,41:56.7,P2,network,phone,standard,team_a,1,17.42295807,0
12466,23-02-2023 09:00,25-02-2023 09:00,38:28.2,P4,billing,chat,standard,team_b,0,18.18270637,1
12467,08-03-2023 05:00,09-03-2023 05:00,21:40.2,P3,software,email,enterprise,team_b,0,21.18842964,1
12468,12-04-2023 16:00,13-04-2023 16:00,04:18.7,P3,billing,portal,vip,team_c,1,27.59165994,0
12469,30-04-2023 18:00,02-05-2023 18:00,25:54.1,P4,software,chat,standard,team_b,0,51.57676024,1
12470,10-07-2023 01:00,10-07-2023 05:00,55:56.1,P1,network,portal,standard,team_b,0,14.63070799,0
12471,31-10-2023 03:00,02-11-2023 03:00,36:55.6,P4,billing,portal,standard,team_b,0,60.76165837,1
12472,16-02-2023 17:00,17-02-2023 17:00,06:51.4,P3,network,email,standard,team_a,0,8.584785508,1
12473,10-08-2023 20:00,11-08-2023 00:00,00:00.0,P1,hardware,chat,standard,team_b,0,160.3414964,0
12474,21-01-2023 03:00,22-01-2023 03:00,37:12.9,P3,billing,chat,standard,team_b,0,1.587429592,0
12475,07-06-2023 05:00,09-06-2023 05:00,35:20.3,P4,software,chat,vip,team_b,0,143.2871992,1
12476,14-12-2023 13:00,15-12-2023 13:00,50:25.4,P3,hardware,email,vip,team_a,0,47.53831953,0
12477,08-06-2023 06:00,08-06-2023 14:00,26:35.7,P2,network,portal,standard,team_c,0,74.28184387,0
12478,23-08-2023 11:00,25-08-2023 11:00,34:00.6,P4,network,email,enterprise,team_c,0,21.25861289,1
12479,30-05-2023 01:00,01-06-2023 01:00,50:19.3,P4,network,email,enterprise,team_a,1,11.455016,0
12480,14-09-2023 17:00,16-09-2023 17:00,46:03.2,P4,billing,portal,standard,team_d,1,176.5823656,0
12481,14-06-2023 23:00,16-06-2023 23:00,52:52.0,P4,billing,email,standard,team_d,1,34.89675813,0
12482,18-03-2023 12:00,20-03-2023 12:00,59:32.5,P4,billing,phone,enterprise,team_c,0,39.29479818,0
12483,26-03-2023 12:00,26-03-2023 20:00,51:03.3,P2,network,chat,standard,team_a,1,254.7592016,0
12484,15-02-2023 04:00,16-02-2023 04:00,18:26.7,P3,network,phone,vip,team_d,1,24.57460487,0
12485,16-02-2023 06:00,18-02-2023 06:00,32:10.3,P4,software,phone,vip,team_a,0,6.334405766,1
12486,01-08-2023 11:00,01-08-2023 19:00,11:36.2,P2,billing,chat,standard,team_a,3,53.04600089,1
12487,28-02-2023 13:00,28-02-2023 21:00,26:38.5,P2,software,phone,standard,team_c,0,48.55492128,0
12488,23-02-2023 00:00,23-02-2023 08:00,47:44.9,P2,network,chat,standard,team_a,0,88.99590827,0
12489,08-12-2023 23:00,09-12-2023 07:00,28:07.6,P2,software,email,standard,team_a,0,186.1697852,0
12490,12-01-2023 09:00,12-01-2023 17:00,54:06.6,P2,billing,email,enterprise,team_d,0,22.06193281,1
12491,11-07-2023 08:00,13-07-2023 08:00,28:38.0,P4,billing,chat,standard,team_a,1,76.7641338,0
12492,06-01-2023 09:00,08-01-2023 09:00,59:53.0,P4,hardware,email,enterprise,team_d,0,34.20302504,0
12493,05-11-2023 06:00,05-11-2023 14:00,42:08.8,P2,hardware,chat,vip,team_b,1,91.88553145,0
12494,24-05-2023 15:00,26-05-2023 15:00,39:17.7,P4,hardware,phone,standard,team_c,1,10.76748095,1
12495,12-12-2023 11:00,13-12-2023 11:00,37:50.0,P3,billing,email,standard,team_a,0,41.69168901,0
12496,18-09-2023 11:00,18-09-2023 19:00,25:19.8,P2,network,portal,standard,team_d,2,4.819715223,1
12497,14-03-2023 18:00,15-03-2023 02:00,45:25.6,P2,hardware,chat,standard,team_a,0,49.41921035,1
12498,23-06-2023 12:00,23-06-2023 20:00,20:38.0,P2,billing,chat,enterprise,team_b,0,11.10562361,0
12499,20-08-2023 20:00,22-08-2023 20:00,34:23.9,P4,software,email,standard,team_b,2,193.2001922,1
12500,27-09-2023 17:00,28-09-2023 17:00,47:35.5,P3,network,email,standard,team_c,1,48.49063531,1
12501,28-12-2023 02:00,28-12-2023 10:00,36:12.2,P2,software,email,standard,team_b,0,45.22156834,0
12502,10-08-2023 06:00,10-08-2023 10:00,19:52.1,P1,billing,chat,standard,team_b,1,215.2459584,1
12503,21-02-2023 00:00,23-02-2023 00:00,25:44.0,P4,billing,chat,standard,team_b,2,41.39896597,1
12504,26-04-2023 02:00,28-04-2023 02:00,03:49.7,P4,network,phone,enterprise,team_d,1,67.75538722,1
12505,26-01-2023 20:00,27-01-2023 20:00,28:29.1,P3,billing,email,standard,team_d,0,2.868375228,0
12506,22-02-2023 13:00,24-02-2023 13:00,22:09.4,P4,billing,portal,standard,team_d,0,73.92974867,1
12507,31-12-2023 03:00,31-12-2023 11:00,18:47.0,P2,billing,phone,standard,team_a,1,6.60967952,1
12508,29-01-2023 18:00,30-01-2023 18:00,19:30.3,P3,hardware,portal,standard,team_c,0,90.91168796,1
12509,19-01-2023 21:00,20-01-2023 21:00,51:02.2,P3,billing,chat,standard,team_a,0,125.6590989,0
12510,30-10-2023 05:00,31-10-2023 05:00,53:04.5,P3,hardware,portal,enterprise,team_a,0,22.74118163,1
12511,06-10-2023 19:00,08-10-2023 19:00,18:19.3,P4,software,chat,standard,team_c,0,126.2880295,1
12512,27-04-2023 08:00,29-04-2023 08:00,36:52.3,P4,billing,email,vip,team_b,0,39.54060142,0
12513,16-04-2023 10:00,16-04-2023 18:00,55:50.7,P2,billing,portal,standard,team_a,0,50.85852654,0
12514,05-11-2023 21:00,06-11-2023 01:00,00:00.0,P1,hardware,phone,standard,team_a,2,31.75800086,0
12515,15-08-2023 14:00,16-08-2023 14:00,46:42.6,P3,software,phone,standard,team_a,1,38.83792348,1
12516,18-12-2023 08:00,20-12-2023 08:00,49:51.0,P4,hardware,portal,enterprise,team_a,1,143.3349347,0
12517,05-07-2023 10:00,05-07-2023 18:00,44:56.5,P2,network,portal,standard,team_b,1,176.5820176,1
12518,18-09-2023 09:00,19-09-2023 09:00,09:24.7,P3,billing,portal,standard,team_c,0,35.42124322,0
12519,16-01-2023 01:00,18-01-2023 01:00,49:44.6,P4,software,email,standard,team_b,2,43.33744218,0
12520,30-09-2023 21:00,01-10-2023 05:00,11:17.7,P2,billing,chat,standard,team_b,0,7.409770868,0
12521,09-06-2023 13:00,11-06-2023 13:00,56:09.3,P4,hardware,portal,standard,team_a,1,23.6377935,0
12522,24-12-2023 03:00,24-12-2023 07:00,33:40.3,P1,network,phone,standard,team_b,0,43.19869769,0
12523,07-09-2023 01:00,08-09-2023 01:00,01:24.4,P3,network,chat,standard,team_a,3,13.5826327,1
12524,12-08-2023 04:00,14-08-2023 04:00,48:37.6,P4,billing,phone,standard,team_b,0,51.55681881,1
12525,13-09-2023 13:00,14-09-2023 13:00,14:42.2,P3,software,portal,standard,team_c,2,69.36493198,1
12526,29-06-2023 14:00,29-06-2023 22:00,52:12.8,P2,hardware,email,standard,team_c,0,62.98247851,1
12527,20-01-2023 18:00,22-01-2023 18:00,43:50.5,P4,hardware,chat,standard,team_b,0,35.05891109,1
12528,22-04-2023 05:00,22-04-2023 09:00,22:27.0,P1,billing,phone,enterprise,team_b,0,88.00319987,1
12529,30-04-2023 14:00,01-05-2023 14:00,43:21.7,P3,hardware,phone,standard,team_c,1,23.09762342,1
12530,13-07-2023 13:00,14-07-2023 13:00,02:30.4,P3,hardware,email,standard,team_d,1,38.01089565,1
12531,21-04-2023 07:00,22-04-2023 07:00,51:22.4,P3,software,email,standard,team_d,1,18.89537658,1
12532,29-07-2023 19:00,30-07-2023 19:00,04:11.2,P3,hardware,portal,enterprise,team_b,0,55.5242162,1
12533,01-01-2023 11:00,02-01-2023 11:00,59:50.6,P3,billing,portal,standard,team_b,0,34.86491114,1
12534,27-02-2023 03:00,27-02-2023 11:00,09:39.9,P2,network,email,enterprise,team_c,0,14.68599518,1
12535,03-04-2023 20:00,04-04-2023 20:00,23:54.2,P3,software,chat,standard,team_b,1,22.10619809,0
12536,09-08-2023 05:00,09-08-2023 09:00,51:26.8,P1,hardware,portal,standard,team_b,0,19.66593345,1
12537,30-07-2023 10:00,30-07-2023 14:00,39:51.5,P1,hardware,phone,standard,team_b,0,145.0883227,0
12538,20-08-2023 22:00,21-08-2023 22:00,49:48.1,P3,software,portal,enterprise,team_b,1,44.28293358,1
12539,19-09-2023 21:00,20-09-2023 21:00,23:18.4,P3,billing,chat,standard,team_a,1,63.44635023,0
12540,30-12-2023 06:00,30-12-2023 14:00,40:18.9,P2,network,portal,enterprise,team_a,1,163.7568351,1
12541,13-04-2023 03:00,14-04-2023 03:00,19:47.9,P3,software,portal,standard,team_d,1,12.06955387,1
12542,19-02-2023 14:00,20-02-2023 14:00,52:54.1,P3,software,portal,standard,team_a,0,165.7761348,0
12543,20-04-2023 00:00,21-04-2023 00:00,26:36.2,P3,software,phone,standard,team_d,0,46.54442557,1
12544,29-03-2023 08:00,30-03-2023 08:00,34:36.8,P3,software,chat,standard,team_c,1,116.3658391,0
12545,20-01-2023 22:00,22-01-2023 22:00,43:30.4,P4,billing,chat,standard,team_c,0,11.03504973,0
12546,14-01-2023 19:00,15-01-2023 19:00,31:11.4,P3,software,chat,standard,team_b,1,19.12443637,1
12547,13-05-2023 07:00,15-05-2023 07:00,53:53.9,P4,software,portal,enterprise,team_b,1,12.95302527,0
12548,23-10-2023 11:00,23-10-2023 19:00,43:54.3,P2,network,chat,standard,team_d,0,63.57880521,0
12549,03-02-2023 06:00,05-02-2023 06:00,06:36.1,P4,hardware,chat,enterprise,team_a,1,9.102518021,0
12550,27-07-2023 17:00,28-07-2023 17:00,00:47.1,P3,billing,phone,standard,team_a,0,94.3639576,1
12551,28-10-2023 00:00,29-10-2023 00:00,53:02.7,P3,hardware,portal,standard,team_d,0,17.2958378,0
12552,18-07-2023 08:00,20-07-2023 08:00,13:29.4,P4,hardware,portal,standard,team_b,0,17.7005681,1
12553,21-03-2023 06:00,21-03-2023 14:00,34:47.5,P2,billing,phone,standard,team_a,0,19.80375822,1
12554,12-03-2023 13:00,13-03-2023 13:00,33:22.8,P3,billing,portal,standard,team_c,0,82.31700692,1
12555,04-06-2023 00:00,04-06-2023 04:00,00:00.0,P1,billing,portal,standard,team_c,1,154.7920471,0
12556,19-03-2023 12:00,21-03-2023 12:00,35:43.2,P4,software,phone,enterprise,team_b,0,142.8392941,0
12557,19-03-2023 19:00,21-03-2023 19:00,05:49.8,P4,software,email,standard,team_c,0,6.40530399,1
12558,21-06-2023 14:00,22-06-2023 14:00,26:38.5,P3,billing,email,enterprise,team_d,0,18.26421838,0
12559,16-10-2023 04:00,17-10-2023 04:00,18:48.0,P3,hardware,email,enterprise,team_c,0,66.91779592,0
12560,02-02-2023 04:00,03-02-2023 04:00,38:46.4,P3,software,chat,standard,team_a,1,57.82663069,0
12561,27-10-2023 13:00,27-10-2023 17:00,22:25.8,P1,billing,portal,standard,team_a,1,25.84965794,0
12562,03-10-2023 13:00,03-10-2023 21:00,50:37.3,P2,hardware,phone,standard,team_a,0,119.1978829,1
12563,07-01-2023 13:00,08-01-2023 13:00,49:50.1,P3,software,portal,enterprise,team_d,0,8.387889565,0
12564,09-06-2023 04:00,10-06-2023 04:00,53:35.3,P3,software,email,standard,team_b,0,61.13793777,0
12565,28-08-2023 10:00,29-08-2023 10:00,00:49.9,P3,hardware,portal,standard,team_a,1,19.13670035,1
12566,24-01-2023 18:00,25-01-2023 02:00,51:04.3,P2,network,portal,standard,team_b,0,44.94174831,0
12567,02-08-2023 04:00,03-08-2023 04:00,54:58.2,P3,network,portal,standard,team_b,0,29.41106466,0
12568,11-03-2023 03:00,13-03-2023 03:00,18:22.4,P4,billing,phone,standard,team_c,3,233.9318955,1
12569,04-08-2023 14:00,04-08-2023 18:00,00:00.0,P1,billing,phone,standard,team_d,0,40.01278545,0
12570,14-04-2023 20:00,15-04-2023 20:00,35:50.6,P3,billing,email,enterprise,team_a,1,224.0160244,0
12571,03-08-2023 06:00,04-08-2023 06:00,09:42.1,P3,network,email,standard,team_c,0,17.66394823,0
12572,23-02-2023 04:00,25-02-2023 04:00,50:10.4,P4,billing,portal,standard,team_b,2,87.64580025,0
12573,21-10-2023 14:00,22-10-2023 14:00,12:34.6,P3,software,phone,standard,team_d,0,75.75082751,0
12574,26-11-2023 13:00,27-11-2023 13:00,10:22.3,P3,billing,phone,standard,team_c,0,112.8926305,1
12575,02-12-2023 23:00,04-12-2023 23:00,49:54.1,P4,hardware,email,standard,team_a,1,70.97329206,1
12576,22-07-2023 23:00,23-07-2023 07:00,32:32.3,P2,hardware,chat,standard,team_d,0,68.81002642,0
12577,15-10-2023 02:00,16-10-2023 02:00,17:30.2,P3,hardware,portal,standard,team_c,1,64.8536082,0
12578,14-02-2023 04:00,15-02-2023 04:00,20:56.6,P3,hardware,portal,standard,team_a,0,252.1889484,0
12579,13-11-2023 11:00,14-11-2023 11:00,16:48.8,P3,hardware,phone,standard,team_b,1,15.5338434,1
12580,17-07-2023 19:00,17-07-2023 23:00,00:45.9,P1,billing,portal,standard,team_a,1,1.834584914,1
12581,04-08-2023 13:00,04-08-2023 21:00,03:33.9,P2,software,email,standard,team_a,0,67.98679526,0
12582,05-11-2023 04:00,05-11-2023 12:00,41:59.6,P2,billing,phone,enterprise,team_a,1,11.34900856,1
12583,28-11-2023 23:00,30-11-2023 23:00,05:37.4,P4,billing,email,enterprise,team_c,0,68.25065495,0
12584,03-07-2023 03:00,05-07-2023 03:00,08:41.1,P4,billing,portal,standard,team_d,0,23.1119974,0
12585,27-01-2023 20:00,28-01-2023 04:00,27:37.9,P2,software,email,enterprise,team_a,1,2.659168553,0
12586,15-06-2023 15:00,15-06-2023 19:00,18:59.0,P1,hardware,portal,enterprise,team_c,0,88.12006494,1
12587,14-11-2023 06:00,16-11-2023 06:00,42:11.1,P4,software,email,enterprise,team_b,1,3.181783319,0
12588,01-10-2023 02:00,02-10-2023 02:00,41:49.6,P3,software,chat,standard,team_c,0,15.22686099,1
12589,31-12-2023 21:00,02-01-2024 21:00,25:32.2,P4,billing,phone,vip,team_b,0,24.60532388,1
12590,13-04-2023 03:00,13-04-2023 11:00,46:58.2,P2,billing,email,enterprise,team_a,0,8.545641577,0
12591,29-11-2023 19:00,01-12-2023 19:00,34:42.1,P4,software,portal,standard,team_d,0,146.904644,0
12592,14-04-2023 21:00,16-04-2023 21:00,05:19.4,P4,hardware,email,standard,team_c,0,58.34571679,0
12593,02-09-2023 05:00,02-09-2023 13:00,02:18.8,P2,hardware,portal,standard,team_a,0,124.9568486,0
12594,01-11-2023 02:00,01-11-2023 10:00,40:17.3,P2,billing,email,enterprise,team_c,1,68.75205778,0
12595,18-06-2023 00:00,18-06-2023 08:00,24:50.4,P2,network,email,standard,team_a,0,289.2907601,0
12596,26-04-2023 02:00,26-04-2023 10:00,47:03.7,P2,hardware,phone,standard,team_c,0,44.68573251,1
12597,21-05-2023 23:00,23-05-2023 23:00,39:33.9,P4,billing,chat,standard,team_c,0,3.315748066,1
12598,22-12-2023 07:00,23-12-2023 07:00,02:34.3,P3,billing,email,standard,team_c,0,10.52256634,1
12599,05-05-2023 15:00,07-05-2023 15:00,20:31.0,P4,hardware,email,standard,team_d,0,53.26695791,0
12600,25-01-2023 21:00,27-01-2023 21:00,49:35.3,P4,network,email,standard,team_b,1,25.63766715,1
12601,13-07-2023 06:00,14-07-2023 06:00,21:28.3,P3,hardware,email,enterprise,team_d,1,7.187366895,0
12602,10-04-2023 17:00,11-04-2023 17:00,38:35.3,P3,software,phone,standard,team_b,0,16.31952771,1
12603,05-01-2023 08:00,05-01-2023 16:00,03:48.7,P2,software,phone,standard,team_c,0,38.61238164,1
12604,19-01-2023 02:00,20-01-2023 02:00,11:01.1,P3,network,portal,standard,team_a,1,43.81131361,0
12605,19-06-2023 17:00,21-06-2023 17:00,00:12.3,P4,software,email,enterprise,team_c,1,163.6167899,1
12606,01-10-2023 15:00,01-10-2023 23:00,18:15.7,P2,network,phone,standard,team_b,0,5.703443094,0
12607,11-09-2023 20:00,12-09-2023 20:00,22:52.2,P3,software,phone,enterprise,team_c,1,26.5720259,0
12608,01-05-2023 00:00,03-05-2023 00:00,05:10.6,P4,billing,portal,standard,team_d,0,42.3191631,1
12609,01-02-2023 20:00,02-02-2023 20:00,23:19.5,P3,software,chat,standard,team_b,1,7.21272071,0
12610,29-05-2023 19:00,30-05-2023 19:00,03:15.2,P3,software,chat,standard,team_a,0,69.8470651,1
12611,23-09-2023 15:00,25-09-2023 15:00,49:43.6,P4,hardware,email,standard,team_d,1,43.4198586,0
12612,06-02-2023 11:00,06-02-2023 15:00,20:42.6,P1,billing,portal,enterprise,team_c,2,36.91696149,1
12613,26-06-2023 05:00,28-06-2023 05:00,23:20.3,P4,hardware,email,standard,team_c,0,64.04087252,0
12614,08-12-2023 20:00,10-12-2023 20:00,42:36.6,P4,billing,chat,standard,team_c,0,20.36502816,0
12615,13-01-2023 08:00,13-01-2023 12:00,00:00.0,P1,software,email,standard,team_d,0,24.86978523,0
12616,02-07-2023 20:00,03-07-2023 20:00,06:33.5,P3,software,phone,standard,team_d,0,10.65426338,1
12617,25-05-2023 12:00,26-05-2023 12:00,44:33.5,P3,hardware,portal,standard,team_c,0,44.50571362,1
12618,22-09-2023 23:00,23-09-2023 03:00,26:05.7,P1,software,email,standard,team_d,0,27.95197237,0
12619,29-03-2023 11:00,30-03-2023 11:00,45:35.7,P3,hardware,email,standard,team_b,1,18.09313837,0
12620,15-02-2023 12:00,16-02-2023 12:00,37:09.1,P3,billing,chat,standard,team_c,0,7.994208978,0
12621,29-04-2023 17:00,01-05-2023 17:00,21:10.0,P4,billing,email,standard,team_a,3,1.409949565,1
12622,19-01-2023 18:00,20-01-2023 18:00,40:24.6,P3,billing,portal,standard,team_b,0,12.89209355,0
12623,08-08-2023 18:00,10-08-2023 18:00,59:42.5,P4,network,chat,standard,team_d,0,17.05537259,0
12624,21-08-2023 18:00,22-08-2023 02:00,00:43.6,P2,software,chat,standard,team_c,1,39.8661561,1
12625,04-04-2023 05:00,04-04-2023 13:00,12:18.4,P2,billing,portal,standard,team_c,1,16.54494318,1
12626,08-09-2023 15:00,10-09-2023 15:00,19:25.1,P4,billing,chat,standard,team_a,1,102.1107913,0
12627,07-09-2023 06:00,09-09-2023 06:00,27:50.6,P4,software,email,enterprise,team_d,2,38.56194807,0
12628,09-10-2023 06:00,09-10-2023 14:00,54:38.8,P2,software,chat,standard,team_c,1,58.65977855,0
12629,20-08-2023 22:00,21-08-2023 22:00,41:42.4,P3,software,portal,standard,team_c,1,13.98696254,0
12630,15-02-2023 18:00,16-02-2023 18:00,28:01.5,P3,network,portal,enterprise,team_a,1,32.28442315,1
12631,15-02-2023 15:00,16-02-2023 15:00,28:16.5,P3,software,portal,enterprise,team_c,0,55.39550051,1
12632,14-01-2023 16:00,16-01-2023 16:00,23:26.6,P4,software,chat,standard,team_c,0,22.35483666,0
12633,26-03-2023 21:00,28-03-2023 21:00,47:09.6,P4,hardware,phone,standard,team_c,0,24.58622858,1
12634,15-11-2023 18:00,16-11-2023 02:00,46:02.7,P2,billing,portal,enterprise,team_c,0,98.83623263,1
12635,24-11-2023 15:00,25-11-2023 15:00,32:31.6,P3,billing,phone,standard,team_b,0,108.9071039,0
12636,03-01-2023 15:00,03-01-2023 23:00,52:28.4,P2,billing,phone,standard,team_c,1,45.67797278,1
12637,28-01-2023 18:00,30-01-2023 18:00,28:05.2,P4,network,email,standard,team_c,0,136.0393062,1
12638,06-06-2023 14:00,07-06-2023 14:00,54:39.6,P3,billing,chat,standard,team_d,1,80.06357179,1
12639,09-12-2023 02:00,11-12-2023 02:00,18:23.0,P4,software,portal,standard,team_d,1,3.413372456,1
12640,29-11-2023 14:00,01-12-2023 14:00,43:08.8,P4,network,portal,standard,team_d,0,49.18707337,1
12641,28-11-2023 15:00,28-11-2023 23:00,33:25.3,P2,billing,chat,standard,team_d,0,71.798643,1
12642,24-06-2023 19:00,26-06-2023 19:00,12:43.4,P4,software,email,standard,team_d,2,46.70725132,1
12643,24-04-2023 04:00,25-04-2023 04:00,01:26.1,P3,network,portal,enterprise,team_d,1,107.0188537,0
12644,27-11-2023 18:00,28-11-2023 02:00,33:05.8,P2,hardware,portal,standard,team_d,0,21.47229356,0
